Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Delivery Lead Time
5670,Low,0.1,49.99,20,1723,Constance Flowers,Express Air,Corporate,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 Internal PCI Faxmodem,0.45,United States,West,California,San Diego,92037,31 January 2015,05 February 2015,14,46,2188,40101,5
24545,High,0.1,65.99,4,1730,Kerry Wilkerson,Express Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 7760,0.59,United States,West,Idaho,Moscow,83843,07 April 2015,09 April 2015,89,5,273,90653,2
18568,Not Specified,0.05,205.99,9,1734,Christopher Meadows,Express Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 8000,0.6,United States,East,New York,Harrison,10528,04 April 2015,06 April 2015,1546,19,3229,88443,2
21746,Not Specified,0.09,77.51,4,1814,Albert Tyson,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Micro Innovations Media Access Pro Keyboard,0.76,United States,South,Mississippi,Olive Branch,38654,23 May 2015,25 May 2015,987,17,1301,90524,2
6624,Not Specified,0.08,175.99,9,1821,Vanessa Boyer,Express Air,Consumer,Technology,Telephones and Communication,Small Box,2180,0.57,United States,East,New York,New York City,10177,15 April 2015,16 April 2015,459,16,2291,47108,1
23430,Critical,0.01,10.64,5,1829,Suzanne Cochran,Express Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,United States,Central,Iowa,Cedar Rapids,52402,25 March 2015,27 March 2015,12,5,59,86957,2
23589,High,0.01,155.99,9,1836,Dwight Albright Huffman,Express Air,Corporate,Technology,Telephones and Communication,Small Box,CF 688,0.58,United States,West,California,San Francisco,94110,19 April 2015,20 April 2015,219,5,676,86600,1
23551,Medium,0.1,152.48,4,1938,Franklin Spencer,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.79,United States,Central,Kansas,Emporia,66801,22 March 2015,23 March 2015,521,4,558,88870,1
24640,Low,0.09,30.98,7,1958,Vickie Martinez,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Belkin ErgoBoard™ Keyboard,0.64,United States,West,Oregon,West Linn,97068,18 June 2015,22 June 2015,56,7,204,89819,4
26224,Medium,0.04,15.99,9,1972,Priscilla Brandon,Express Air,Corporate,Technology,Office Machines,Small Box,"AT&T Black Trimline Phone, Model 210",0.49,United States,East,Pennsylvania,Willow Grove,19090,18 January 2015,20 January 2015,84,5,83,91550,2
18253,Not Specified,0.1,35.99,1,2052,Francis Kendall,Express Air,Home Office,Technology,Telephones and Communication,Small Box,Accessory35,0.55,United States,West,New Mexico,Albuquerque,87105,19 February 2015,20 February 2015,390,19,565,87234,1
19568,Low,0.08,65.99,6,2071,Victor Cherry,Express Air,Corporate,Technology,Telephones and Communication,Small Box,i500plus,0.58,United States,Central,Michigan,Farmington Hills,48336,16 May 2015,23 May 2015,184,20,1064,88558,7
21964,Low,0.05,30.42,9,2132,Philip Hawkins,Express Air,Home Office,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,United States,Central,Missouri,Hazelwood,63042,10 January 2015,14 January 2015,191,11,334,90078,4
22582,Medium,0.02,53.98,6,2466,Gilbert Godfrey,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,0.62,United States,Central,Michigan,Sault Sainte Marie,49783,27 February 2015,28 February 2015,102,8,438,88136,1
22029,High,0.03,205.99,9,2486,Jack Horn,Express Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 8000,0.6,United States,South,Georgia,Statesboro,30458,06 February 2015,08 February 2015,1088,1,176,91414,2
19902,Medium,0.01,99.99,20,2545,Rick Ellis,Express Air,Home Office,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,0.52,United States,South,Virginia,Springfield,22153,10 March 2015,12 March 2015,90,2,203,87915,2
25594,Low,0.05,100.97,7,2638,Alicia Wood Shah,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,0.46,United States,West,Idaho,Boise,83704,08 June 2015,08 June 2015,881,13,1277,90951,0
20097,High,0.05,205.99,9,2778,Alison Jones,Express Air,Consumer,Technology,Telephones and Communication,Small Box,Talkabout T8097,0.58,United States,South,North Carolina,Wilmington,28403,11 February 2015,12 February 2015,111,12,2119,87160,1
5689,Low,0.05,63.94,14,2882,Andrew Gonzalez,Express Air,Consumer,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,United States,South,North Carolina,Charlotte,28206,30 June 2015,07 July 2015,271,21,1336,40224,7
23689,Low,0.05,63.94,14,2885,Gary Frazier,Express Air,Consumer,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,United States,East,Ohio,North Royalton,44133,30 June 2015,07 July 2015,220,5,318,87634,7
20827,Not Specified,0.05,34.98,8,2908,Robyn Lyon,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Fellowes EZ Multi-Media Keyboard,0.76,United States,East,Ohio,Garfield Heights,44125,28 February 2015,03 March 2015,33,16,581,88157,3
19756,High,0,65.99,6,3084,Debbie Hsu,Express Air,Small Business,Technology,Telephones and Communication,Small Box,i1000,0.58,United States,West,Washington,Lacey,98503,20 April 2015,22 April 2015,314,14,799,89879,2
20008,High,0.05,39.99,10,3086,Ted Durham,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,0.55,United States,South,Florida,North Port,34287,18 May 2015,19 May 2015,4,3,131,88380,1
18630,Medium,0.04,65.99,6,3356,Richard Tan,Express Air,Corporate,Technology,Telephones and Communication,Small Box,2190,0.56,United States,West,Idaho,Eagle,83616,04 May 2015,04 May 2015,605,15,877,88588,0
24911,Medium,0.1,9.38,5,3400,Florence Gold,Express Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",0.57,United States,East,West Virginia,Fairmont,26554,04 April 2015,04 April 2015,25,15,136,87537,0
26267,High,0.04,2.98,2,16,Sarah Ramsey,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Gold Paper Clips,0.39,United States,East,New York,Syracuse,13210,12 February 2015,15 February 2015,3,6,19,86836,3
23842,High,0.01,296.18,54,87,Norman Shields,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,United States,West,California,Vacaville,95687,22 March 2015,25 March 2015,173,9,2876,90597,3
25624,Critical,0.09,28.48,2,288,Patricia Cole Blair,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,United States,Central,Kansas,Wichita,67212,16 January 2015,19 January 2015,133,7,192,89762,3
25450,Medium,0.01,19.99,11,392,Erica R Fuller,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Telescoping Adjustable Floor Lamp,0.6,United States,Central,Missouri,Clayton,63105,05 March 2015,08 March 2015,28,2,44,86383,3
25813,Critical,0,7.59,4,444,Thelma Abrams,Regular Air,Small Business,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,United States,Central,Illinois,Urbana,61801,25 May 2015,28 May 2015,86,43,356,88085,3
19694,Not Specified,0.04,130.98,30,447,Valerie Moon,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,United States,Central,Minnesota,Roseville,55113,25 June 2015,28 June 2015,83,1,160,90449,3
18305,Critical,0.01,128.24,13,508,Cameron Owens,Regular Air,Corporate,Furniture,Chairs & Chairmats,Medium Box,SAFCO Folding Chair Trolley,,United States,South,Kentucky,Covington,41011,18 April 2015,21 April 2015,140,4,554,87357,3
21662,Critical,0.04,39.48,2,594,Charlie Moore,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,United States,Central,Indiana,Anderson,46016,19 June 2015,22 June 2015,485,18,703,86311,3
18184,Not Specified,0.1,14.42,7,796,Amanda Conner,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,United States,Central,Nebraska,Papillion,68046,19 June 2015,22 June 2015,20,1,15,86869,3
19011,Not Specified,0.04,9.11,2,797,Eileen Riddle,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Dixon Ticonderoga Core-Lock Colored Pencils,0.52,United States,West,Utah,Roy,84067,01 June 2015,04 June 2015,3,2,19,86868,3
22685,Not Specified,0.01,150.89,60,1072,Marion Owens,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather & Oak Executive Chair, Burgundy",0.77,United States,East,Pennsylvania,Bethlehem,18018,27 March 2015,30 March 2015,506,3,474,89631,3
2808,Medium,0.04,6.35,1,1106,Maxine Collier Grady,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,United States,Central,Texas,Dallas,75220,20 May 2015,23 May 2015,82,52,318,20261,3
20808,Medium,0.04,6.35,1,1108,Dwight Bishop,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,United States,Central,Texas,Lancaster,75146,20 May 2015,23 May 2015,55,13,80,86409,3
19357,Medium,0.02,160.98,30,1138,Malcolm Floyd,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,Central,Texas,The Colony,75056,16 February 2015,19 February 2015,51,1,192,86574,3
20764,Not Specified,0.08,11.7,7,1185,Lee Xu,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,Harmony HEPA Quiet Air Purifiers,0.5,United States,South,Alabama,Madison,35756,10 April 2015,13 April 2015,29,8,88,85940,3
7632,Medium,0.09,130.98,30,1217,Billy Perry Browning,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,United States,East,Massachusetts,Boston,2112,28 April 2015,01 May 2015,422,41,5259,54595,3
25632,Medium,0.09,130.98,30,1227,Elsie Hwang,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,United States,East,Vermont,South Burlington,5403,28 April 2015,01 May 2015,422,10,1283,90800,3
19990,Not Specified,0.04,150.98,14,1298,Herbert Beard,Regular Air,Home Office,Technology,Office Machines,Medium Box,Canon MP41DH Printing Calculator,0.38,United States,Central,Texas,Sulphur Springs,75482,12 February 2015,15 February 2015,606,6,878,90662,3
3431,Not Specified,0.07,3.98,1,1340,Marie Bass,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Fluorescent Highlighters by Dixon,0.51,United States,East,New York,New York City,10170,06 June 2015,09 June 2015,27,76,283,24455,3
21431,Not Specified,0.07,3.98,1,1341,Edward Bynum,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Fluorescent Highlighters by Dixon,0.51,United States,East,Pennsylvania,Chambersburg,17201,06 June 2015,09 June 2015,41,19,71,91245,3
20993,Critical,0.01,348.21,40,1552,Gary Koch,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,0.62,United States,South,Mississippi,Clinton,39056,01 January 2015,04 January 2015,337,2,724,87486,3
19145,Critical,0.08,4.28,1,1636,Sidney Greenberg,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,United States,West,California,Salinas,93905,14 January 2015,17 January 2015,11,7,29,89704,3
19597,Medium,0.07,100.98,57,1827,Vincent Hale,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",0.78,United States,Central,Iowa,Burlington,52601,18 April 2015,21 April 2015,430,2,215,86958,3
18498,High,0.09,1.76,1,2049,Kenneth Pollock,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 326,0.56,United States,South,Virginia,Harrisonburg,22801,21 June 2015,24 June 2015,12,13,22,88220,3
26083,Not Specified,0.03,25.98,4,2198,Lester Woodward Maynard,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1799 Powerhouse™ Electric Pencil Sharpener,0.57,United States,East,New York,Lindenhurst,11757,22 May 2015,25 May 2015,296,16,429,89174,3
21198,Medium,0.06,3499.99,24,2454,Donna Braun,Express Air,Corporate,Technology,Copiers and Fax,Large Box,Canon imageCLASS 2200 Advanced Copier,0.37,United States,South,Alabama,Hoover,35244,01 March 2015,04 March 2015,68,1,3550,89219,3
4322,High,0.07,9.93,1,2460,Lucille Gibbons,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,0.43,United States,East,New York,New York City,10035,03 January 2015,06 January 2015,150,46,452,30785,3
18218,Medium,0.04,1360.14,15,2522,Harriet Wooten,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML395C Color Dot Matrix Printer,0.59,United States,East,Vermont,Burlington,5401,05 June 2015,08 June 2015,2639,6,7303,87033,3
4204,Not Specified,0.09,5.98,2,2548,Wayne Bass,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",0.51,United States,West,California,Los Angeles,90068,04 June 2015,07 June 2015,24,81,448,29889,3
22204,Not Specified,0.09,5.98,2,2549,Martha Bowers,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",0.51,United States,East,Ohio,Whitehall,43213,04 June 2015,07 June 2015,36,20,111,88658,3
19840,Not Specified,0.03,160.98,30,2561,Laurie Moon,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,East,New York,Ossining,10562,22 March 2015,25 March 2015,1261,11,1828,86465,3
24122,Critical,0.03,350.98,30,2776,April Henson,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0.61,United States,East,Maryland,Gaithersburg,20877,12 January 2015,15 January 2015,2692,11,3902,91228,3
19192,High,0.1,80.97,34,2837,Leslie Hawley,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Lexmark Z25 Color Inkjet Printer,0.37,United States,Central,Oklahoma,Tulsa,74133,08 March 2015,11 March 2015,149,3,232,89801,3
25052,Medium,0.03,89.99,42,2951,Jordan Womble,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,United States,Central,Kansas,Hays,67601,15 February 2015,18 February 2015,231,19,1810,91397,3
20184,Critical,0.06,1.14,1,2980,Joanna Kenney,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,OIC Thumb-Tacks,0.38,United States,East,Ohio,Sandusky,44870,27 January 2015,30 January 2015,4,13,15,86544,3
19851,Not Specified,0.02,12.98,3,3036,Edith Reynolds,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",0.6,United States,Central,North Dakota,Mandan,58554,16 January 2015,19 January 2015,75,14,184,89129,3
25490,Not Specified,0.08,3.98,1,3078,Kate McKenna,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,4009® Highlighters by Sanford,0.52,United States,East,Ohio,Toledo,43615,11 June 2015,14 June 2015,23,9,35,88240,3
7490,Not Specified,0.08,3.98,1,3079,Andrew Levine,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,4009® Highlighters by Sanford,0.52,United States,East,Pennsylvania,Philadelphia,19112,11 June 2015,14 June 2015,19,36,141,53476,3
21720,Critical,0.09,8.46,9,3133,Kristine Singleton,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5 IBM Diskettes, 10/Box",0.79,United States,Central,Illinois,Naperville,60540,04 March 2015,07 March 2015,101,5,45,86792,3
23427,Critical,0.09,280.98,57,3139,David Powell,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,0.78,United States,East,New Jersey,Cranford,7016,02 May 2015,05 May 2015,252,31,7974,86793,3
21734,High,0.01,99.23,9,3151,Glenda Hunter,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,United States,West,California,Twentynine Palms,92277,29 March 2015,02 April 2015,87,1,99,88548,4
23191,Critical,0.04,25.38,9,3386,Carmen Elmore,Express Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Chairman Wall Clock",0.5,United States,East,Ohio,Bowling Green,43402,03 May 2015,06 May 2015,152,35,861,88746,3
25914,High,0.1,105.98,14,3403,Tammy Buckley,Express Air,Consumer,Furniture,Office Furnishings,Medium Box,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0.65,United States,West,Wyoming,Cheyenne,82001,08 February 2015,11 February 2015,349,5,507,87530,3
18281,High,0.04,296.18,54,83,Edgar Stone,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,United States,East,Ohio,Canton,44708,15 March 2015,15 March 2015,716,6,1822,87365,0
18521,High,0.07,10.06,2,188,Alex Harrell,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,United States,Central,Texas,Gainesville,76240,22 May 2015,22 May 2015,153,23,221,88361,0
18885,Not Specified,0,442.14,15,236,Shawn McIntyre,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,United States,West,Colorado,Louisville,80027,22 February 2015,22 February 2015,3295,10,4775,86621,0
18849,Medium,0.02,146.05,80,247,Marshall Brandt Briggs,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BPI Conference Tables,0.71,United States,South,Tennessee,Maryville,37804,23 February 2015,23 February 2015,101,5,799,89139,0
19073,Medium,0.03,25.98,5,377,Sylvia Bush,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,3M Office Air Cleaner,0.5,United States,Central,Illinois,Batavia,60510,17 April 2015,17 April 2015,250,17,461,89579,0
22754,Not Specified,0.08,297.64,15,466,Marc Nash,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.57,United States,East,Massachusetts,Bellingham,2019,11 January 2015,11 January 2015,497,5,1133,88060,0
23393,Medium,0.09,20.99,1,489,Eileen Cheek,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory25,0.57,United States,East,Massachusetts,Norwood,2062,18 May 2015,18 May 2015,122,14,230,91063,0
21958,High,0.01,20.98,53,508,Cameron Owens,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,United States,South,Kentucky,Covington,41011,23 February 2015,23 February 2015,282,5,123,87356,0
349,Not Specified,0.07,2036.48,15,553,Kristine Connolly,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,United States,West,California,Los Angeles,90008,21 February 2015,21 February 2015,4073,25,43046,2433,0
18349,Not Specified,0.07,2036.48,15,555,Walter Young,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,United States,West,Utah,Pleasant Grove,84062,21 February 2015,21 February 2015,6028,6,10331,86190,0
20369,Medium,0.03,32.48,35,556,Kristina Sanders,Express Air,Home Office,Office Supplies,Storage & Organization,Large Box,Fellowes Neat Ideas® Storage Cubes,0.81,United States,West,Utah,Provo,84604,28 January 2015,28 January 2015,1116,8,275,86189,0
24881,High,0.05,55.99,5,624,Terry Klein,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,United States,East,Vermont,Rutland,5701,01 April 2015,01 April 2015,281,2,99,91433,0
21411,Critical,0.07,279.48,35,688,Ashley Reese,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",0.8,United States,Central,Missouri,Saint Louis,63116,16 May 2015,16 May 2015,207,10,2716,88503,0
20664,High,0.01,14.42,7,830,Douglas Sutton,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,United States,West,Colorado,Wheat Ridge,80033,24 January 2015,24 January 2015,14,6,90,90270,0
21353,Critical,0.06,1.26,1,851,Helen H Heller,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Bagged Rubber Bands,0.81,United States,West,California,Hacienda Heights,91745,30 April 2015,30 April 2015,7,4,5,88571,0
25677,High,0.1,8.34,3,919,Tracy Livingston,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Elite Stainless Steel Scissors,0.59,United States,West,California,Redding,96003,12 April 2015,12 April 2015,6,6,48,90492,0
19973,Critical,0.03,2.18,1,925,Ruth Dudley,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Advantus Push Pins,0.44,United States,East,Maine,Augusta,4330,06 April 2015,06 April 2015,7,7,16,87134,0
20685,Not Specified,0.05,124.49,52,961,Benjamin Chan,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,United States,West,California,Redwood City,94061,24 February 2015,24 February 2015,44,1,120,89402,0
20531,Medium,0,43.98,9,1015,Beverly Cameron,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,0.58,United States,South,North Carolina,Apex,27502,18 March 2015,18 March 2015,829,14,651,88390,0
24926,Critical,0.09,517.48,17,1020,Julie Porter,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Box,Panasonic KX-P3626 Dot Matrix Printer,0.59,United States,Central,Kansas,Pittsburg,66762,07 March 2015,07 March 2015,909,5,2355,88632,0
3926,Critical,0.02,209.84,21,1044,Erin Ballard,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,0.59,United States,West,California,Los Angeles,90004,14 June 2015,14 June 2015,2593,62,13547,28001,0
22480,Medium,0.08,8.37,10,1109,Dennis Welch,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Westinghouse Clip-On Gooseneck Lamps,0.59,United States,Central,Texas,Laredo,78041,29 June 2015,29 June 2015,169,13,109,86410,0
24225,Critical,0.08,15.04,2,1155,Alex Nicholson,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,0.39,United States,West,California,Montebello,90640,02 January 2015,02 January 2015,109,11,157,90853,0
21522,Not Specified,0.04,35.99,3,1183,Becky O'Brien,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory9,0.39,United States,West,Utah,Springville,84663,29 June 2015,29 June 2015,184,9,267,86914,0
20233,Critical,0.06,200.97,16,1241,Bradley Schroeder,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,United States,South,Alabama,Auburn,36830,25 March 2015,25 March 2015,532,7,1349,90881,0
18693,Critical,0.04,2.52,2,1257,Ryan Foster,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Letter Slitter,0.82,United States,West,Colorado,Aurora,80013,24 April 2015,24 April 2015,8,1,3,86536,0
25005,Not Specified,0,442.14,15,1279,Josephine Rao,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,United States,Central,Indiana,Hammond,46324,05 March 2015,05 March 2015,502,5,2343,90115,0
18702,Critical,0.1,8.17,2,1390,Hazel Jones,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",0.38,United States,West,California,Stockton,95207,16 May 2015,16 May 2015,100,19,145,88731,0
20523,Not Specified,0,2.88,1,1391,Carolyn Greer,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,United States,West,California,Sunnyvale,94086,24 April 2015,24 April 2015,0,1,8,88727,0
20125,High,0.01,20.98,45,1433,Frances Jackson,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Sand",0.61,United States,Central,Indiana,Jeffersonville,47130,19 May 2015,19 May 2015,233,28,631,86828,0
21808,High,0.08,20.99,3,1484,Alison Stewart,Express Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory39,0.81,United States,Central,Illinois,Des Plaines,60016,11 March 2015,11 March 2015,96,11,194,91235,0
19501,High,0.09,12.88,5,1618,June Roberts,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,United States,Central,Indiana,Highland,46322,06 April 2015,06 April 2015,175,13,158,90248,0
21948,Critical,0.05,12.98,3,1648,Nina Bowles,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",0.6,United States,Central,Illinois,Woodstock,60098,25 March 2015,25 March 2015,38,18,226,91043,0
24016,High,0.05,6.48,3,1650,Dan Lamm,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Sony MFD2HD Formatted Diskettes, 10/Pack",0.71,United States,South,North Carolina,Asheboro,27203,09 May 2015,09 May 2015,15,15,94,91042,0
1693,High,0.1,35.99,5,1745,Herbert Holden,Regular Air,Consumer,Technology,Telephones and Communication,Wrap Bag,Accessory17,0.82,United States,South,Georgia,Atlanta,30305,12 June 2015,12 June 2015,277,54,1569,12224,0
25499,High,0.06,15.04,2,1778,Ray Oakley,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,0.39,United States,Central,Indiana,West Lafayette,47906,10 May 2015,10 May 2015,2,3,47,89943,0
21563,High,0.02,259.71,67,1927,Earl Alston,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",0.65,United States,South,South Carolina,Greenville,29611,06 February 2015,06 February 2015,14,8,1757,88579,0
24935,Not Specified,0.1,7.37,6,1984,Lynne Wilcox,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",0.69,United States,South,South Carolina,Hilton Head Island,29915,16 May 2015,16 May 2015,290,38,269,91258,0
21723,Medium,0.1,1.6,1,1989,David Weaver,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Sanford Pocket Accent® Highlighters,0.42,United States,West,Utah,Holladay,84117,30 April 2015,30 April 2015,15,11,17,90003,0
